fid,ID,layer,path,z_first,vertex_ind,vertex_par,vertex_p_1,distance,angle,X,Y
"51","50",KK_Ausrem_pn_70_n_HD_PS_ln_35a8779c_82e9_47c3_a4ec_d9f31506dbb3,Ausrem_pn,-70000.0000000000,"1","0","1",8010.0039327000,134.9999994800,435491.0455500000,6764508.9552999996
"51","50",KK_Ausrem_pn_70_n_HD_PS_ln_35a8779c_82e9_47c3_a4ec_d9f31506dbb3,Ausrem_pn,-70000.0000000000,"2","1","0",8010.0039327000,135.0000005200,462453.1156800000,6737546.8852000004
"51","50",KK_Ausrem_pn_70_n_HD_PS_ln_35a8779c_82e9_47c3_a4ec_d9f31506dbb3,Ausrem_pn,-70000.0000000000,"3","1","1",29877.9411980000,135.0000005200,477916.0822700000,6722083.9183000000
"65","64",KK_Ausrem_pn_70_n_HD_PS_ln_35a8779c_82e9_47c3_a4ec_d9f31506dbb3,Ausrem_pn,-70000.0000000000,"0","0","0",0.0000000000,270.0000000000,554185.7474100000,6850000.0012999997
"65","64",KK_Ausrem_pn_70_n_HD_PS_ln_35a8779c_82e9_47c3_a4ec_d9f31506dbb3,Ausrem_pn,-70000.0000000000,"1","0","1",4076.6232497000,270.0000000000,550109.1241600000,6850000.0012999997
"65","64",KK_Ausrem_pn_70_n_HD_PS_ln_35a8779c_82e9_47c3_a4ec_d9f31506dbb3,Ausrem_pn,-70000.0000000000,"2","1","0",4076.6232497000,224.9999992300,487972.0807500000,6837972.0829999996
"65","64",KK_Ausrem_pn_70_n_HD_PS_ln_35a8779c_82e9_47c3_a4ec_d9f31506dbb3,Ausrem_pn,-70000.0000000000,"3","1","1",10300.3179710000,224.9999992300,483571.2640700000,6833571.2662000004
"65","64",KK_Ausrem_pn_70_n_HD_PS_ln_35a8779c_82e9_47c3_a4ec_d9f31506dbb3,Ausrem_pn,-70000.0000000000,"4","2","0",10300.3179710000,224.9999992300,452629.2441400000,6802629.2454000004
"65","64",KK_Ausrem_pn_70_n_HD_PS_ln_35a8779c_82e9_47c3_a4ec_d9f31506dbb3,Ausrem_pn,-70000.0000000000,"5","2","1",14018.6307520000,224.9999992300,449999.9999900000,6800000.0011999998
"51","50",KK_Ausrem_pn_75_n_HD_PS_ln_8959e84f_2bf5_4645_adab_d6c507936ebf,Ausrem_pn,-75000.0000000000,"0","0","0",0.0000000000,180.0000000000,424999.9992700000,6755416.3951000003
"51","50",KK_Ausrem_pn_75_n_HD_PS_ln_8959e84f_2bf5_4645_adab_d6c507936ebf,Ausrem_pn,-75000.0000000000,"1","0","1",5001.9906674000,180.0000000000,424999.9992700000,6750414.4045000002
"51","50",KK_Ausrem_pn_75_n_HD_PS_ln_8959e84f_2bf5_4645_adab_d6c507936ebf,Ausrem_pn,-75000.0000000000,"2","1","0",5001.9906674000,90.0000000000,425069.7988300000,6750000.0011000000
"51","50",KK_Ausrem_pn_75_n_HD_PS_ln_8959e84f_2bf5_4645_adab_d6c507936ebf,Ausrem_pn,-75000.0000000000,"3","1","1",28062.1611600000,90.0000000000,448129.9693200000,6750000.0011000000
"51","50",KK_Ausrem_pn_75_n_HD_PS_ln_8959e84f_2bf5_4645_adab_d6c507936ebf,Ausrem_pn,-75000.0000000000,"4","2","0",28062.1611600000,90.0000000000,472062.8621900000,6750000.0011000000
"51","50",KK_Ausrem_pn_75_n_HD_PS_ln_8959e84f_2bf5_4645_adab_d6c507936ebf,Ausrem_pn,-75000.0000000000,"5","2","1",30999.2983320000,112.5000002600,474999.9993600000,6750000.0011000000
"51","50",KK_Ausrem_pn_75_n_HD_PS_ln_8959e84f_2bf5_4645_adab_d6c507936ebf,Ausrem_pn,-75000.0000000000,"6","2","2",52066.2077670000,135.0000005200,489896.5537500000,6735103.4463999998
"49","48",KK_Ausrem_pn_80_n_HD_PS_ln_104f2493_08d0_49b0_bf28_2b733439a0d9,Ausrem_pn,-80000.0000000000,"0","0","0",0.0000000000,180.0000000000,549999.9995799999,6849910.7198000001
"49","48",KK_Ausrem_pn_80_n_HD_PS_ln_104f2493_08d0_49b0_bf28_2b733439a0d9,Ausrem_pn,-80000.0000000000,"1","0","1",3816.4057259000,180.0000000000,549999.9995799999,6846094.3141000001
"49","48",KK_Ausrem_pn_80_n_HD_PS_ln_104f2493_08d0_49b0_bf28_2b733439a0d9,Ausrem_pn,-80000.0000000000,"2","1","0",3816.4057259000,225.0000000000,517782.3066900000,6742782.3077999996
"49","48",KK_Ausrem_pn_80_n_HD_PS_ln_104f2493_08d0_49b0_bf28_2b733439a0d9,Ausrem_pn,-80000.0000000000,"3","1","1",14601.7186870000,225.0000000000,510155.9387500000,6735155.9398999996
"78","77",KK_Ausrem_pn_80_n_HD_PS_ln_104f2493_08d0_49b0_bf28_2b733439a0d9,Ausrem_pn,-80000.0000000000,"0","0","0",0.0000000000,270.0000000000,474999.9989400000,6725000.0003000004
"78","77",KK_Ausrem_pn_80_n_HD_PS_ln_104f2493_08d0_49b0_bf28_2b733439a0d9,Ausrem_pn,-80000.0000000000,"1","0","1",49999.9990920000,270.0000000000,424999.9998500000,6725000.0003000004
"78","77",KK_Ausrem_pn_80_n_HD_PS_ln_104f2493_08d0_49b0_bf28_2b733439a0d9,Ausrem_pn,-80000.0000000000,"2","0","2",56998.0550260000,270.0000000000,418001.9439100000,6725000.0003000004
"45","44",KK_Ausrem_pn_85_n_HD_PS_ln_ea569d9d_700a_4763_83f3_d10e00790f22,Ausrem_pn,-85000.0000000000,"0","0","0",0.0000000000,90.0000000000,425069.7988300000,6750000.0011000000
"45","44",KK_Ausrem_pn_85_n_HD_PS_ln_ea569d9d_700a_4763_83f3_d10e00790f22,Ausrem_pn,-85000.0000000000,"1","0","1",23060.1704920000,90.0000000000,448129.9693200000,6750000.0011000000
"45","44",KK_Ausrem_pn_85_n_HD_PS_ln_ea569d9d_700a_4763_83f3_d10e00790f22,Ausrem_pn,-85000.0000000000,"2","1","0",23060.1704920000,135.0000005200,462453.1156800000,6737546.8852000004
"45","44",KK_Ausrem_pn_85_n_HD_PS_ln_ea569d9d_700a_4763_83f3_d10e00790f22,Ausrem_pn,-85000.0000000000,"3","1","1",44928.1077580000,135.0000005200,477916.0822700000,6722083.9183000000
"45","44",KK_Ausrem_pn_85_n_HD_PS_ln_ea569d9d_700a_4763_83f3_d10e00790f22,Ausrem_pn,-85000.0000000000,"4","2","0",44928.1077580000,180.0000000000,524999.9994500000,6648696.8875000002
"45","44",KK_Ausrem_pn_85_n_HD_PS_ln_ea569d9d_700a_4763_83f3_d10e00790f22,Ausrem_pn,-85000.0000000000,"5","2","1",52733.1461410000,180.0000000000,524999.9994500000,6640891.8491000002
"41","40",KK_Ausrem_pn_90_n_HD_PS_ln_bbac74d0_3d49_44f9_8e78_233ef7cdcfce,Ausrem_pn,-90000.0000000000,"0","0","0",0.0000000000,135.0000000000,474999.9993600000,6700000.0006999997
"41","40",KK_Ausrem_pn_90_n_HD_PS_ln_bbac74d0_3d49_44f9_8e78_233ef7cdcfce,Ausrem_pn,-90000.0000000000,"1","0","1",1657.8076433000,135.0000000000,476172.2463900000,6698827.7537000002
"41","40",KK_Ausrem_pn_90_n_HD_PS_ln_bbac74d0_3d49_44f9_8e78_233ef7cdcfce,Ausrem_pn,-90000.0000000000,"2","1","0",1657.8076433000,135.0000000000,481967.7721900000,6693032.2279000003
"41","40",KK_Ausrem_pn_90_n_HD_PS_ln_bbac74d0_3d49_44f9_8e78_233ef7cdcfce,Ausrem_pn,-90000.0000000000,"3","1","1",47162.3400200000,135.0000000000,514144.3356100000,6660855.6644000001
"41","40",KK_Ausrem_pn_90_n_HD_PS_ln_bbac74d0_3d49_44f9_8e78_233ef7cdcfce,Ausrem_pn,-90000.0000000000,"4","2","0",47162.3400200000,135.0000000000,516774.2703000000,6658225.7297999999
"41","40",KK_Ausrem_pn_90_n_HD_PS_ln_bbac74d0_3d49_44f9_8e78_233ef7cdcfce,Ausrem_pn,-90000.0000000000,"5","2","1",57787.8582990000,135.0000000000,524287.6463300000,6650712.3536999999
"41","40",KK_Ausrem_pn_90_n_HD_PS_ln_bbac74d0_3d49_44f9_8e78_233ef7cdcfce,Ausrem_pn,-90000.0000000000,"6","3","0",57787.8582990000,180.0000000000,524999.9994500000,6648696.8875000002
"41","40",KK_Ausrem_pn_90_n_HD_PS_ln_bbac74d0_3d49_44f9_8e78_233ef7cdcfce,Ausrem_pn,-90000.0000000000,"7","3","1",65592.8966820000,180.0000000000,524999.9994500000,6640891.8491000002
"9","8",KKK_FEILDS_10km_density_HD_PS_ln_ac4ceca0_bd28_4ffa_8d70_638cfabae9bf,FEILDS,-10000.0000000000,"0","0","0",0.0000000000,90.0000000000,479999.9999200000,6670000.0000000000
"9","8",KKK_FEILDS_10km_density_HD_PS_ln_ac4ceca0_bd28_4ffa_8d70_638cfabae9bf,FEILDS,-10000.0000000000,"1","0","1",10000.0000730000,112.5000000000,489999.9999900000,6670000.0000000000
"9","8",KKK_FEILDS_10km_density_HD_PS_ln_ac4ceca0_bd28_4ffa_8d70_638cfabae9bf,FEILDS,-10000.0000000000,"2","0","2",10313.4836120000,135.0000000000,490221.6663300000,6669778.3337000003
"11","10",KKK_FEILDS_10km_density_HD_PS_ln_ac4ceca0_bd28_4ffa_8d70_638cfabae9bf,FEILDS,-10000.0000000000,"0","0","0",0.0000000000,90.0000000000,425069.7990300000,6750000.0000000000
"11","10",KKK_FEILDS_10km_density_HD_PS_ln_ac4ceca0_bd28_4ffa_8d70_638cfabae9bf,FEILDS,-10000.0000000000,"1","0","1",23060.1737830000,90.0000000000,448129.9728100000,6750000.0000000000
"11","10",KKK_FEILDS_10km_density_HD_PS_ln_ac4ceca0_bd28_4ffa_8d70_638cfabae9bf,FEILDS,-10000.0000000000,"2","1","0",23060.1737830000,90.0000000000,472062.8608700000,6750000.0000000000
"11","10",KKK_FEILDS_10km_density_HD_PS_ln_ac4ceca0_bd28_4ffa_8d70_638cfabae9bf,FEILDS,-10000.0000000000,"3","1","1",40997.3129040000,112.5000000000,489999.9999900000,6750000.0000000000
"11","10",KKK_FEILDS_10km_density_HD_PS_ln_ac4ceca0_bd28_4ffa_8d70_638cfabae9bf,FEILDS,-10000.0000000000,"4","1","2",59835.9050530000,135.0000000000,503320.8962500000,6736679.1036999999
"15","14",KKK_FEILDS_10km_density_HD_PS_ln_ac4ceca0_bd28_4ffa_8d70_638cfabae9bf,FEILDS,-10000.0000000000,"0","0","0",0.0000000000,225.0000004700,500324.0754600000,6790324.0755000003
"15","14",KKK_FEILDS_10km_density_HD_PS_ln_ac4ceca0_bd28_4ffa_8d70_638cfabae9bf,FEILDS,-10000.0000000000,"1","0","1",458.3120487600,247.5000002400,499999.9999000000,6789999.9999000002
"15","14",KKK_FEILDS_10km_density_HD_PS_ln_ac4ceca0_bd28_4ffa_8d70_638cfabae9bf,FEILDS,-10000.0000000000,"2","0","2",10458.3119560000,270.0000000000,489999.9999900000,6789999.9999000002
"15","14",KKK_FEILDS_10km_density_HD_PS_ln_ac4ceca0_bd28_4ffa_8d70_638cfabae9bf,FEILDS,-10000.0000000000,"3","0","3",63019.9213610000,270.0000000000,437438.3905900000,6789999.9999000002
"1","0",KKK_FEILDS_125km_density_HD_PS_ln_fa9f0f6c_58b8_410c_9801_42fb6367818f,FEILDS,-125000.0000000000,"0","0","0",0.0000000000,180.0000000000,440000.0001300000,6812677.0395000000
"1","0",KKK_FEILDS_125km_density_HD_PS_ln_fa9f0f6c_58b8_410c_9801_42fb6367818f,FEILDS,-125000.0000000000,"1","0","1",12677.0396390000,202.5000001000,440000.0001300000,6799999.9999000002
"1","0",KKK_FEILDS_125km_density_HD_PS_ln_fa9f0f6c_58b8_410c_9801_42fb6367818f,FEILDS,-125000.0000000000,"2","0","2",21928.2801460000,225.0000002100,433458.3852100000,6793458.3849999998
"2","1",KKK_FEILDS_150km_density_HD_PS_ln_5558e3ee_fcd9_450e_b47b_b6c2ff2bac88,FEILDS,-150000.0000000000,"0","0","0",0.0000000000,180.0000000000,439999.9998900000,6680000.0000000000
"2","1",KKK_FEILDS_150km_density_HD_PS_ln_5558e3ee_fcd9_450e_b47b_b6c2ff2bac88,FEILDS,-150000.0000000000,"1","0","1",6196.9083622000,180.0000000000,439999.9998900000,6673803.0916999998
"3","2",KKK_FEILDS_150km_density_HD_PS_ln_5558e3ee_fcd9_450e_b47b_b6c2ff2bac88,FEILDS,-150000.0000000000,"0","0","0",0.0000000000,270.0000000000,489284.3822300000,6800000.0000000000
"3","2",KKK_FEILDS_150km_density_HD_PS_ln_5558e3ee_fcd9_450e_b47b_b6c2ff2bac88,FEILDS,-150000.0000000000,"1","0","1",9223.3815955000,270.0000000000,480061.0006300000,6800000.0000000000
"3","2",KKK_FEILDS_150km_density_HD_PS_ln_5558e3ee_fcd9_450e_b47b_b6c2ff2bac88,FEILDS,-150000.0000000000,"2","1","0",9223.3815955000,225.0000000000,458541.9277100000,6798541.9276999999
"3","2",KKK_FEILDS_150km_density_HD_PS_ln_5558e3ee_fcd9_450e_b47b_b6c2ff2bac88,FEILDS,-150000.0000000000,"3","1","1",35445.6273820000,247.5000000000,439999.9998900000,6779999.9999000002
"3","2",KKK_FEILDS_150km_density_HD_PS_ln_5558e3ee_fcd9_450e_b47b_b6c2ff2bac88,FEILDS,-150000.0000000000,"4","1","2",36296.6519470000,270.0000000000,439148.9753300000,6779999.9999000002
"13","12",KKK_FEILDS_15km_density_HD_PS_ln_7780241b_4b4a_4b5d_ac3f_cd7b7a424227,FEILDS,-15000.0000000000,"0","0","0",0.0000000000,90.0000000000,425069.7990300000,6750000.0000000000
"13","12",KKK_FEILDS_15km_density_HD_PS_ln_7780241b_4b4a_4b5d_ac3f_cd7b7a424227,FEILDS,-15000.0000000000,"1","0","1",23060.1737830000,90.0000000000,448129.9728100000,6750000.0000000000
"13","12",KKK_FEILDS_15km_density_HD_PS_ln_7780241b_4b4a_4b5d_ac3f_cd7b7a424227,FEILDS,-15000.0000000000,"2","1","0",23060.1737830000,90.0000000000,472062.8608700000,6750000.0000000000
"13","12",KKK_FEILDS_15km_density_HD_PS_ln_7780241b_4b4a_4b5d_ac3f_cd7b7a424227,FEILDS,-15000.0000000000,"3","1","1",40997.3129040000,112.5000000000,489999.9999900000,6750000.0000000000
"13","12",KKK_FEILDS_15km_density_HD_PS_ln_7780241b_4b4a_4b5d_ac3f_cd7b7a424227,FEILDS,-15000.0000000000,"4","1","2",59835.9050530000,135.0000000000,503320.8962500000,6736679.1036999999
"16","15",KKK_FEILDS_15km_density_HD_PS_ln_7780241b_4b4a_4b5d_ac3f_cd7b7a424227,FEILDS,-15000.0000000000,"0","0","0",0.0000000000,270.0000000000,500753.2141800000,6789999.9999000002
"16","15",KKK_FEILDS_15km_density_HD_PS_ln_7780241b_4b4a_4b5d_ac3f_cd7b7a424227,FEILDS,-15000.0000000000,"1","0","1",753.2142843500,292.5000000000,499999.9999000000,6789999.9999000002
"16","15",KKK_FEILDS_15km_density_HD_PS_ln_7780241b_4b4a_4b5d_ac3f_cd7b7a424227,FEILDS,-15000.0000000000,"2","0","2",14480.6843990000,315.0000000000,490293.2126900000,6799706.7871000003
"16","15",KKK_FEILDS_15km_density_HD_PS_ln_7780241b_4b4a_4b5d_ac3f_cd7b7a424227,FEILDS,-15000.0000000000,"3","1","0",14480.6843990000,270.0000000000,489284.3826800000,6799999.9998000003
"16","15",KKK_FEILDS_15km_density_HD_PS_ln_7780241b_4b4a_4b5d_ac3f_cd7b7a424227,FEILDS,-15000.0000000000,"4","1","1",23704.0670880000,270.0000000000,480060.9999900000,6799999.9998000003
"16","15",KKK_FEILDS_15km_density_HD_PS_ln_7780241b_4b4a_4b5d_ac3f_cd7b7a424227,FEILDS,-15000.0000000000,"5","2","0",23704.0670880000,225.0000000000,479986.0165000000,6799986.0164000001
"16","15",KKK_FEILDS_15km_density_HD_PS_ln_7780241b_4b4a_4b5d_ac3f_cd7b7a424227,FEILDS,-15000.0000000000,"6","2","1",37826.4270430000,247.5000000000,470000.0000100000,6789999.9999000002
"16","15",KKK_FEILDS_15km_density_HD_PS_ln_7780241b_4b4a_4b5d_ac3f_cd7b7a424227,FEILDS,-15000.0000000000,"7","2","2",70388.0364670000,270.0000000000,437438.3905900000,6789999.9999000002
"12","11",KKK_FEILDS_20km_density_HD_PS_ln_7c1a52f6_6d10_4f54_b2fc_bd7534caaba7,FEILDS,-20000.0000000000,"0","0","0",0.0000000000,270.0000000000,460000.0001000000,6680000.0000999998
"12","11",KKK_FEILDS_20km_density_HD_PS_ln_7c1a52f6_6d10_4f54_b2fc_bd7534caaba7,FEILDS,-20000.0000000000,"1","0","1",19999.9999810000,247.5000000000,440000.0001200000,6680000.0000999998
"12","11",KKK_FEILDS_20km_density_HD_PS_ln_7c1a52f6_6d10_4f54_b2fc_bd7534caaba7,FEILDS,-20000.0000000000,"2","0","2",25451.5706910000,225.0000000000,436145.1575000000,6676145.1574999997
"14","13",KKK_FEILDS_20km_density_HD_PS_ln_7c1a52f6_6d10_4f54_b2fc_bd7534caaba7,FEILDS,-20000.0000000000,"0","0","0",0.0000000000,90.0000000000,425069.7990300000,6750000.0000000000
"14","13",KKK_FEILDS_20km_density_HD_PS_ln_7c1a52f6_6d10_4f54_b2fc_bd7534caaba7,FEILDS,-20000.0000000000,"1","0","1",23060.1737830000,90.0000000000,448129.9728100000,6750000.0000000000
"14","13",KKK_FEILDS_20km_density_HD_PS_ln_7c1a52f6_6d10_4f54_b2fc_bd7534caaba7,FEILDS,-20000.0000000000,"2","1","0",23060.1737830000,90.0000000000,472062.8608700000,6750000.0000000000
"14","13",KKK_FEILDS_20km_density_HD_PS_ln_7c1a52f6_6d10_4f54_b2fc_bd7534caaba7,FEILDS,-20000.0000000000,"3","1","1",40997.3129040000,112.5000000000,489999.9999900000,6750000.0000000000
"14","13",KKK_FEILDS_20km_density_HD_PS_ln_7c1a52f6_6d10_4f54_b2fc_bd7534caaba7,FEILDS,-20000.0000000000,"4","1","2",59835.9050530000,135.0000000000,503320.8962500000,6736679.1036999999
"17","16",KKK_FEILDS_20km_density_HD_PS_ln_7c1a52f6_6d10_4f54_b2fc_bd7534caaba7,FEILDS,-20000.0000000000,"0","0","0",0.0000000000,90.0000000000,437438.3905900000,6789999.9999000002
"17","16",KKK_FEILDS_20km_density_HD_PS_ln_7c1a52f6_6d10_4f54_b2fc_bd7534caaba7,FEILDS,-20000.0000000000,"1","0","1",32561.6094240000,67.5000000000,470000.0000100000,6789999.9999000002
"17","16",KKK_FEILDS_20km_density_HD_PS_ln_7c1a52f6_6d10_4f54_b2fc_bd7534caaba7,FEILDS,-20000.0000000000,"2","0","2",46683.9693790000,45.0000000000,479986.0165000000,6799986.0164000001
"17","16",KKK_FEILDS_20km_density_HD_PS_ln_7c1a52f6_6d10_4f54_b2fc_bd7534caaba7,FEILDS,-20000.0000000000,"3","1","0",46683.9693790000,90.0000000000,480060.9999900000,6799999.9998000003
"17","16",KKK_FEILDS_20km_density_HD_PS_ln_7c1a52f6_6d10_4f54_b2fc_bd7534caaba7,FEILDS,-20000.0000000000,"4","1","1",55907.3520680000,90.0000000000,489284.3826800000,6799999.9998000003
"17","16",KKK_FEILDS_20km_density_HD_PS_ln_7c1a52f6_6d10_4f54_b2fc_bd7534caaba7,FEILDS,-20000.0000000000,"5","2","0",55907.3520680000,135.0000000000,490293.2126900000,6799706.7871000003
"17","16",KKK_FEILDS_20km_density_HD_PS_ln_7c1a52f6_6d10_4f54_b2fc_bd7534caaba7,FEILDS,-20000.0000000000,"6","2","1",83776.9579100000,112.5000000000,509999.9999700000,6779999.9999000002
"17","16",KKK_FEILDS_20km_density_HD_PS_ln_7c1a52f6_6d10_4f54_b2fc_bd7534caaba7,FEILDS,-20000.0000000000,"7","2","2",93301.0665720000,90.0000000000,519524.1086300000,6779999.9999000002
"4","3",KKK_FEILDS_250km_density_HD_PS_ln_e87e0451_3812_40d3_9cd0_4f01469f01ed,FEILDS,-250000.0000000000,"0","0","0",0.0000000000,270.0000000000,476485.2103100000,6720000.0000000000
"4","3",KKK_FEILDS_250km_density_HD_PS_ln_e87e0451_3812_40d3_9cd0_4f01469f01ed,FEILDS,-250000.0000000000,"1","0","1",36485.2102930000,270.0000000000,440000.0000100000,6720000.0000000000
"5","4",KKK_FEILDS_250km_density_HD_PS_ln_e87e0451_3812_40d3_9cd0_4f01469f01ed,FEILDS,-250000.0000000000,"0","0","0",0.0000000000,135.0000000000,428859.2370100000,6811140.7630000003
"5","4",KKK_FEILDS_250km_density_HD_PS_ln_e87e0451_3812_40d3_9cd0_4f01469f01ed,FEILDS,-250000.0000000000,"1","0","1",15755.4181310000,135.0000000000,440000.0000100000,6800000.0000000000
"4","3",KKK_FEILDS_25km_density_HD_PS_ln_f6a9fc7d_3e87_4e3b_af8d_07e0a7be0525,FEILDS,-25000.0000000000,"0","0","0",0.0000000000,90.0000000000,425069.7990300000,6750000.0000000000
"4","3",KKK_FEILDS_25km_density_HD_PS_ln_f6a9fc7d_3e87_4e3b_af8d_07e0a7be0525,FEILDS,-25000.0000000000,"1","0","1",23060.1737830000,90.0000000000,448129.9728100000,6750000.0000000000
"4","3",KKK_FEILDS_25km_density_HD_PS_ln_f6a9fc7d_3e87_4e3b_af8d_07e0a7be0525,FEILDS,-25000.0000000000,"2","1","0",23060.1737830000,135.0000004700,470971.5249100000,6749028.4751000004
"4","3",KKK_FEILDS_25km_density_HD_PS_ln_f6a9fc7d_3e87_4e3b_af8d_07e0a7be0525,FEILDS,-25000.0000000000,"3","1","1",35828.3656910000,112.5000002400,479999.9999200000,6739999.9999000002
"4","3",KKK_FEILDS_25km_density_HD_PS_ln_f6a9fc7d_3e87_4e3b_af8d_07e0a7be0525,FEILDS,-25000.0000000000,"4","1","2",45828.3657640000,112.5000000000,489999.9999900000,6739999.9999000002
"4","3",KKK_FEILDS_25km_density_HD_PS_ln_f6a9fc7d_3e87_4e3b_af8d_07e0a7be0525,FEILDS,-25000.0000000000,"5","1","3",51699.2799270000,135.0000000000,494151.3632100000,6735848.6366999997
"10","9",KKK_FEILDS_25km_density_HD_PS_ln_f6a9fc7d_3e87_4e3b_af8d_07e0a7be0525,FEILDS,-25000.0000000000,"0","0","0",0.0000000000,44.9999995260,442161.2895000000,6672161.2895000000
"10","9",KKK_FEILDS_25km_density_HD_PS_ln_f6a9fc7d_3e87_4e3b_af8d_07e0a7be0525,FEILDS,-25000.0000000000,"1","0","1",11085.6108390000,89.9999997630,450000.0000300000,6680000.0000999998
"10","9",KKK_FEILDS_25km_density_HD_PS_ln_f6a9fc7d_3e87_4e3b_af8d_07e0a7be0525,FEILDS,-25000.0000000000,"2","0","2",25227.7465670000,112.5000000000,460000.0001000000,6670000.0000000000
"10","9",KKK_FEILDS_25km_density_HD_PS_ln_f6a9fc7d_3e87_4e3b_af8d_07e0a7be0525,FEILDS,-25000.0000000000,"3","0","3",35227.7464740000,90.0000000000,470000.0000100000,6670000.0000000000
"10","9",KKK_FEILDS_25km_density_HD_PS_ln_f6a9fc7d_3e87_4e3b_af8d_07e0a7be0525,FEILDS,-25000.0000000000,"4","0","4",45227.7463820000,112.4999997600,479999.9999200000,6670000.0000000000
"10","9",KKK_FEILDS_25km_density_HD_PS_ln_f6a9fc7d_3e87_4e3b_af8d_07e0a7be0525,FEILDS,-25000.0000000000,"5","0","5",50754.5464560000,134.9999995300,483908.0377600000,6666091.9622999998
"13","12",KKK_FEILDS_25km_density_HD_PS_ln_f6a9fc7d_3e87_4e3b_af8d_07e0a7be0525,FEILDS,-25000.0000000000,"0","0","0",0.0000000000,135.0000000000,440000.0001200000,6799999.9998000003
"13","12",KKK_FEILDS_25km_density_HD_PS_ln_f6a9fc7d_3e87_4e3b_af8d_07e0a7be0525,FEILDS,-25000.0000000000,"1","0","1",14142.1354930000,112.5000000000,450000.0000300000,6789999.9999000002
"13","12",KKK_FEILDS_25km_density_HD_PS_ln_f6a9fc7d_3e87_4e3b_af8d_07e0a7be0525,FEILDS,-25000.0000000000,"2","0","2",24142.1355660000,67.5000000000,460000.0001000000,6789999.9999000002
"13","12",KKK_FEILDS_25km_density_HD_PS_ln_f6a9fc7d_3e87_4e3b_af8d_07e0a7be0525,FEILDS,-25000.0000000000,"3","0","3",33185.5205410000,45.0000000000,466394.6389400000,6796394.6387999998
"13","12",KKK_FEILDS_25km_density_HD_PS_ln_f6a9fc7d_3e87_4e3b_af8d_07e0a7be0525,FEILDS,-25000.0000000000,"4","1","0",33185.5205410000,90.0000000000,480060.9999900000,6799999.9998000003
"13","12",KKK_FEILDS_25km_density_HD_PS_ln_f6a9fc7d_3e87_4e3b_af8d_07e0a7be0525,FEILDS,-25000.0000000000,"5","1","1",42408.9032300000,90.0000000000,489284.3826800000,6799999.9998000003
"4","3",KKK_FEILDS_275km_density_HD_PS_ln_3088cc21_2959_4bc0_b0f3_d694e5915318,FEILDS,-275000.0000000000,"0","0","0",0.0000000000,270.0000000000,476485.2103300000,6720000.0000000000
"4","3",KKK_FEILDS_275km_density_HD_PS_ln_3088cc21_2959_4bc0_b0f3_d694e5915318,FEILDS,-275000.0000000000,"1","0","1",36485.2102650000,270.0000000000,440000.0000700000,6720000.0000000000
"6","5",KKK_FEILDS_30km_density_HD_PS_ln_691781c0_2568_417d_9892_073ebf1e9380,FEILDS,-30000.0000000000,"0","0","0",0.0000000000,90.0000000000,460000.0001000000,6670000.0000000000
"6","5",KKK_FEILDS_30km_density_HD_PS_ln_691781c0_2568_417d_9892_073ebf1e9380,FEILDS,-30000.0000000000,"1","0","1",19999.9998150000,112.4999997600,479999.9999200000,6670000.0000000000
"6","5",KKK_FEILDS_30km_density_HD_PS_ln_691781c0_2568_417d_9892_073ebf1e9380,FEILDS,-30000.0000000000,"2","0","2",25526.7998890000,134.9999995300,483908.0377600000,6666091.9622999998
"7","6",KKK_FEILDS_30km_density_HD_PS_ln_691781c0_2568_417d_9892_073ebf1e9380,FEILDS,-30000.0000000000,"0","0","0",0.0000000000,90.0000000000,425712.0444000000,6759999.9999000002
"7","6",KKK_FEILDS_30km_density_HD_PS_ln_691781c0_2568_417d_9892_073ebf1e9380,FEILDS,-30000.0000000000,"1","0","1",6784.3900730000,90.0000000000,432496.4344800000,6759999.9999000002
"7","6",KKK_FEILDS_30km_density_HD_PS_ln_691781c0_2568_417d_9892_073ebf1e9380,FEILDS,-30000.0000000000,"2","1","0",6784.3900730000,135.0000000000,470971.5249200000,6749028.4751000004
"7","6",KKK_FEILDS_30km_density_HD_PS_ln_691781c0_2568_417d_9892_073ebf1e9380,FEILDS,-30000.0000000000,"3","1","1",26710.7353410000,135.0000000000,485061.5787800000,6734938.4211999997
"11","10",KKK_FEILDS_30km_density_HD_PS_ln_691781c0_2568_417d_9892_073ebf1e9380,FEILDS,-30000.0000000000,"0","0","0",0.0000000000,180.0000000000,479999.9999200000,6837986.2740000002
"11","10",KKK_FEILDS_30km_density_HD_PS_ln_691781c0_2568_417d_9892_073ebf1e9380,FEILDS,-30000.0000000000,"1","0","1",4606.6937751000,180.0000000000,479999.9999200000,6833379.5801999997
"11","10",KKK_FEILDS_30km_density_HD_PS_ln_691781c0_2568_417d_9892_073ebf1e9380,FEILDS,-30000.0000000000,"2","1","0",4606.6937751000,90.0000000000,480060.9999900000,6799999.9998000003
"11","10",KKK_FEILDS_30km_density_HD_PS_ln_691781c0_2568_417d_9892_073ebf1e9380,FEILDS,-30000.0000000000,"3","1","1",13830.0764650000,90.0000000000,489284.3826800000,6799999.9998000003
"4","3",KKK_FEILDS_35km_density_HD_PS_ln_7f1ed55d_1402_4c9b_af1c_807227f59f21,FEILDS,-35000.0000000000,"0","0","0",0.0000000000,225.0000000000,450000.0000300000,6670000.0000000000
